41485,IPG-METFORMIN,Oral,19.23,Approved
41486,IPG-METFORMIN,Oral,640.3,Approved
41487,MYLAN-LOSARTAN HCTZ,Oral,526.79,Cancelled Post Market
41488,MYLAN-LOSARTAN HCTZ,Oral,390.65,Cancelled Post Market
41489,MYLAN-LOSARTAN HCTZ,Oral,310.11,Cancelled Post Market
41490,SKIN RENEWAL COMPLEX SPF 20,Topical,313.89,Cancelled (Unreturned Annual)
41491,PG-METFORMIN,Oral,794.12,Approved
41492,PG-METFORMIN,Oral,116.66,Approved
41493,SECUREWHITE CREAM SPF 30,Topical,377.9,Cancelled Post Market
41494,TAZZA INSTANT HAND SANITIZER,Topical (Household),742.25,Cancelled Pre Market
41495,CLOROX DISINFECTING BLEACH WIPES,Disinfectant (Domestic),820.57,Approved
41496,CLOROX DISINFECTING WIPES WITH BLEACH,Disinfectant (Food Premises),51.5,Approved
41497,SIGNET NEUTRAL DISINFECTANT,Disinfectant (Institutional/Industrial),98.72,Marketed
41498,ZINDA-LETROZOLE,Oral,902.38,Dormant
41499,SOIN ULTIME JEUNESSE MAINS CR�ME FPS 30 PURE,Topical,148.58,Cancelled Post Market
41500,PROCLEARZ ANTI-FUNGAL PEN,Topical,568.48,Approved
41501,RE9 ADVANCED EXTRA MOISTURE RESTORATIVE CREAM WITH SPF 20,Topical,276.34,Cancelled Post Market
41502,REVELAGE BRIGHTENING MOISTURE HAND CREAM WITH SPF 30,Topical,993.31,Cancelled Post Market
41503,NUCYNTA IR,Oral,381.99,Marketed
41504,NUCYNTA IR,Oral,440.87,Marketed
41505,NUCYNTA IR,Oral,741.2,Marketed
41506,MONICURE,Oral,638.06,Dormant
41507,MOTRIN LIQUID GELS 400 MG,Oral,963.49,Marketed
41508,JAMPLYTE 280,Oral,577.04,Approved
41509,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP",Intravenous,474.07,Dormant
41510,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP",Intravenous,716.53,Marketed
41511,NAPROXEN,Oral,715.5,Cancelled Post Market
41512,LOVENOX,Subcutaneous,806.93,Marketed
41513,LOVENOX,Subcutaneous,615.14,Marketed
41514,LOVENOX,Subcutaneous,479.45,Marketed
41515,LOVENOX HP,Subcutaneous,812.35,Cancelled Pre Market
41516,LOVENOX HP,Subcutaneous,364.74,Marketed
41517,FPS 15 LAIT SOLAIRE,Topical,355.39,Cancelled Post Market
41518,FPS 30 LAIT SOLAIRE,Topical,798.51,Cancelled Post Market
41519,FPS 50 LAIT SOLAIRE,Topical,888.61,Cancelled Post Market
41520,DOM-CLOPIDOGREL,Oral,255.27,Dormant
41521,PMS-ROSUVASTATIN,Oral,110.64,Marketed
41522,PMS-ROSUVASTATIN,Oral,890.31,Marketed
41523,PMS-ROSUVASTATIN,Oral,96.48,Marketed
41524,PMS-ROSUVASTATIN,Oral,912.51,Marketed
41525,ACH-MYCOPHENOLATE,Oral,753.0,Marketed
41526,CAPRELSA,Oral,474.83,Marketed
41527,CAPRELSA,Oral,342.47,Marketed
41528,XARELTO,Oral,492.86,Marketed
41529,XARELTO,Oral,810.8,Marketed
41530,MAR-METFORMIN,Oral,867.1,Cancelled Post Market
41531,MAR-METFORMIN,Oral,451.64,Cancelled Post Market
41532,DRY COUGH,Oral,521.95,Cancelled Pre Market
41533,NIGHTTIME COLD AND FLU RELIEF,Oral,145.13,Marketed
41534,NX 12 HOUR,Oral,571.87,Cancelled Pre Market
41535,IPG-CIPROFLOXACIN,Oral,763.42,Approved
41536,IPG-CIPROFLOXACIN,Oral,340.47,Approved
41537,IPG-CIPROFLOXACIN,Oral,107.97,Approved
41538,CHILDREN'S ACETAMINOPHEN EASYMELT TABLETS,Oral,142.28,Cancelled Pre Market
41539,JUNIOR'S ACETAMINOPHEN EASYMELT TABLETS,Oral,69.42,Cancelled Pre Market
41540,AMLODIPINE-ODAN,Oral,917.73,Cancelled Post Market
41541,BAL�A KIDS ANTIBACTERIAL WIPES,Topical (Household),999.72,Dormant
41542,AMLODIPINE-ODAN,Oral,305.43,Cancelled Post Market
41543,AMLODIPINE-ODAN,Oral,268.12,Cancelled Post Market
41544,MEROPENEM FOR INJECTION,Intravenous,204.26,Marketed
41545,MEROPENEM FOR INJECTION,Intravenous,965.12,Marketed
41546,NIVEA SOOTHING CARE,Topical,889.82,Cancelled Post Market
41547,SUNBURN RELIEF,Topical,320.81,Approved
41548,METFORMIN,Oral,351.44,Approved
41549,METFORMIN,Oral,415.79,Approved
41550,NAPROXEN SODIUM TABLETS,Oral,830.12,Approved
41551,SIMVASTATIN-ODAN,Oral,604.72,Cancelled Post Market
41552,SIMVASTATIN-ODAN,Oral,193.83,Cancelled Post Market
41553,SIMVASTATIN-ODAN,Oral,16.33,Cancelled Post Market
41554,SIMVASTATIN-ODAN,Oral,356.53,Cancelled Post Market
41555,SIMVASTATIN-ODAN,Oral,51.04,Cancelled Post Market
41556,MYLAN-ATOMOXETINE,Oral,471.86,Cancelled Post Market
41557,MYLAN-ATOMOXETINE,Oral,313.69,Cancelled Post Market
41558,MYLAN-ATOMOXETINE,Oral,814.61,Cancelled Post Market
41559,MYLAN-ATOMOXETINE,Oral,291.64,Cancelled Post Market
41560,MYLAN-ATOMOXETINE,Oral,36.88,Cancelled Post Market
41561,MYLAN-ATOMOXETINE,Oral,67.48,Cancelled Post Market
41562,JAMP-VITAMIN D,Oral,902.02,Marketed
41563,SPORT PERFORMANCE SPRAY SUNSCREEN �CRAN SOLAIRE EN VAPORISATEUR SPF/FPS 60 PHOTOSTABLE,Topical,463.87,Cancelled Post Market
41564,ULTRA DEFENSE SPRAY SUNSCREEN �CRAN SOLAIRE EN VAPORISATEUR SPF/FPS 60 PHOTOSTABLE,Topical,149.18,Cancelled Post Market
41565,SPF 15 LIP BALM,Topical,742.04,Cancelled Post Market
41566,APO-LOSARTAN,Oral,795.5,Dormant
41567,"ISOPROPYL ALCOHOL, USP",Topical,36.78,Marketed
41568,IPG-RIZATRIPTAN,Oral,390.06,Approved
41569,IPG-RIZATRIPTAN,Oral,912.52,Approved
41572,MYLAN-CANDESARTAN,Oral,856.02,Cancelled Post Market
41573,MYLAN-CANDESARTAN,Oral,544.42,Cancelled Post Market
41574,MYLAN-CANDESARTAN,Oral,455.64,Cancelled Post Market
41575,MYLAN-CANDESARTAN,Oral,98.1,Cancelled Post Market
41576,PMS-ESOMEPRAZOLE DR,Oral,961.9,Approved
41577,PMS-ESOMEPRAZOLE DR,Oral,70.42,Dormant
41578,MYLAN-RIZATRIPTAN ODT,Oral,169.63,Marketed
41579,MYLAN-RIZATRIPTAN ODT,Oral,807.32,Marketed
41580,TEINT IDOLE ULTRA WEAR,Topical,188.27,Marketed
41581,ACH-MONTELUKAST,Oral,706.72,Marketed
41582,CYBERDERM EVERY MORNING SUN WHIP SPF 25,Topical,806.97,Cancelled Post Market
41583,TEVA-TELMISARTAN HCTZ,Oral,207.95,Marketed
41584,ACH-CANDESARTAN,Oral,370.8,Marketed
41585,ACH-CANDESARTAN,Oral,667.67,Marketed
41586,ACH-CANDESARTAN,Oral,690.36,Marketed
41587,ACH-CANDESARTAN,Oral,434.17,Marketed
41588,NAPROXEN SODIUM CAPLETS,Oral,1.02,Approved
41589,MONTELUKAST,Oral,542.28,Cancelled Post Market
41590,MONTELUKAST,Oral,565.18,Cancelled Post Market
41591,MONTELUKAST,Oral,468.92,Marketed
41592,YERVOY,Intravenous,228.82,Marketed
41593,POT-PEN,Oral,267.72,Cancelled Pre Market
41594,POT-PEN,Oral,135.46,Marketed
41595,ACT-BEZAFIBRATE SR,Oral,476.57,Cancelled Pre Market
41596,TOPOTECAN HYDROCHLORIDE FOR INJECTION,Intravenous,353.4,Marketed
41597,NOBAC INSTANT FOAMING HAND SANITIZER,Topical (Household),491.31,Cancelled Post Market
41598,BLOAT-LAX,Oral,594.7,Marketed
41599,HYPERRHO S/D FULL DOSE,Intramuscular,241.78,Approved
41600,HYPERHEP B S/D,Intramuscular,732.58,Marketed
41601,HYPERHEP B S/D,Intramuscular,127.45,Approved
41602,LORATADINE SOFT GEL CAPSULES,Oral,750.87,Marketed
41603,SIMVASTATIN,Oral,79.22,Cancelled Pre Market
41604,SIMVASTATIN,Oral,506.32,Cancelled Post Market
41605,SIMVASTATIN,Oral,688.06,Cancelled Pre Market
41606,SIMVASTATIN,Oral,154.46,Cancelled Pre Market
41607,SIMVASTATIN,Oral,623.13,Cancelled Pre Market
41608,MAR-ANASTROZOLE,Oral,471.73,Marketed
41609,H2OCEAN AQUATAT SKIN PROTECTANT,Topical,387.34,Approved
41610,LIFE BRAND SPORT SUNSCREEN CONTINUOUS SPRAY NO PUMPING NEEDED,Topical,867.2,Cancelled Post Market
41611,HYPERTET S/D,Intramuscular,259.11,Cancelled Pre Market
41612,SEPTA-CIPROFLOXACIN,Oral,906.96,Dormant
41613,SEPTA-CIPROFLOXACIN,Oral,266.42,Dormant
41614,SEPTA-CIPROFLOXACIN,Oral,270.88,Dormant
41615,MAR-RIZATRIPTAN,Oral,290.71,Approved
41616,MAR-RIZATRIPTAN,Oral,426.12,Marketed
41617,MAR-CIPROFLOXACIN,Oral,616.48,Marketed
41618,MAR-CIPROFLOXACIN,Oral,53.08,Marketed
41619,MAR-CIPROFLOXACIN,Oral,445.07,Dormant
41620,LIFE BRAND SHIMMERING LOTION SCINTILLANTE  OIL FREE SUNSCREEN �CRAN SOLAIRE SANS HUILE 15 SPF/FPS PROTECTION UVA/UVB BROAD SPECTRUM � LARGE SPECTRE,Topical,243.09,Cancelled Post Market
41621,LIFE BRAND SUNTHERA3 SPORT SPF/FPS 60 SUN PROTECTION LOTION LOTION �CRAN SOLAIRE,Topical,642.06,Cancelled Post Market
41622,CAVICIDE 1,Disinfectant (Hospital/Hc Facilities),37.74,Marketed
41623,CAVIWIPES1 XL,Disinfectant (Institutional/Industrial),528.76,Marketed
41624,CAVIWIPES 1,Disinfectant (Barn),42.97,Marketed
41625,SEPTA-METFORMIN,Oral,532.02,Dormant
41626,SEPTA-METFORMIN,Oral,429.83,Dormant
41627,TARO-CLOPIDOGREL,Oral,575.42,Marketed
41628,MONTELUKAST,Oral,426.25,Marketed
41629,MONTELUKAST,Oral,876.8,Marketed
41630,MONTELUKAST,Oral,93.82,Marketed
41631,DANDRUFF CONDITIONER,Topical,308.86,Cancelled Post Market
41632,MOISTURE MELT,Topical,170.2,Cancelled Post Market
41633,FAMPYRA,Oral,901.7,Marketed
41634,ZOLMITRIPTAN,Oral,208.42,Cancelled Post Market
41635,ZOLMITRIPTAN ODT,Oral,525.68,Cancelled Post Market
41636,CO MYCOPHENOLATE,Oral,846.89,Cancelled Post Market
41637,SANDOZ ENTACAPONE,Oral,248.57,Marketed
41638,RIVA-ROSUVASTATIN,Oral,878.42,Marketed
41639,TOVIAZ,Oral,2.94,Marketed
41640,TOVIAZ,Oral,266.79,Marketed
41641,RIVA-ROSUVASTATIN,Oral,110.71,Marketed
41642,RIVA-ROSUVASTATIN,Oral,741.95,Marketed
41643,TARO-VENLAFAXINE XR,Oral,283.48,Marketed
41644,TARO-VENLAFAXINE XR,Oral,965.71,Marketed
41645,TARO-VENLAFAXINE XR,Oral,334.58,Marketed
41646,RIVA-ROSUVASTATIN,Oral,241.84,Marketed
41647,COPPER HOOF TREATMENT,Topical,327.11,Marketed
41648,DRIXORAL NASAL CONGESTION,Nasal,783.83,Marketed
41649,EVERY MAN JACK LIP BALM SPF 15,Topical,962.02,Cancelled (Unreturned Annual)
41650,OCTAGAM 10%,Intravenous,409.11,Marketed
41651,SIGNATRY ANTIBACTERIAL PLUM SCENT FOAM HANDWASH TRICLOSAN LIQUID,Topical (Household),491.22,Cancelled Post Market
41652,EXCELON ANTIBACTERIAL PLUM SCENT FOAM HANDWASH TRICLOSAN LIQUID,Topical (Household),824.93,Cancelled Post Market
41653,PRIMORY ANTIBACTERIAL PLUM SCENT FOAM HANDWASH TRICLOSAN LIQUID,Topical (Household),357.67,Cancelled Post Market
41654,JAMP-METFORMIN,Oral,5.16,Marketed
41655,JAMP-METFORMIN,Oral,986.96,Marketed
41656,CLARITIN RAPID DISSOLVE,Oral,977.08,Approved
41657,SIMPLY SLEEP LIQUI-GELS,Oral,133.69,Cancelled Pre Market
41658,ZELBORAF,Oral,139.4,Marketed
41659,HEMO-STAT POWDER,Topical,198.05,Dormant
41660,"PROPYLENE GLYCOL, USP",Oral,270.23,Marketed
41661,EXTRA STRENGTH SIMPLY SLEEP LIQUI-GELS,Oral,992.77,Cancelled Pre Market
41662,DAYTIME SINUS RELIEF,Oral,770.84,Approved
41663,DAYTIME COLD & FLU RELIEF,Oral,828.01,Dormant
41664,NIGHTTIME SINUS RELIEF,Oral,390.89,Approved
41665,NIGHTTIME COLD & FLU RELIEF,Oral,529.39,Dormant
41666,DAY & NIGHT COMBO PACK,Oral,489.42,Cancelled Pre Market
41667,JAMP-CIPROFLOXACIN,Oral,352.82,Marketed
41668,JAMP-CIPROFLOXACIN,Oral,56.69,Marketed
41669,JAMP-CIPROFLOXACIN,Oral,930.82,Marketed
41670,JAMP-MYCOPHENOLATE,Oral,472.45,Marketed
41671,COLD RELIEF DUO PACK,Oral,685.11,Approved
41672,SINUS DAY/NIGHT EXTRA STRENGTH,Oral,762.34,Approved
41673,TORRENT-LEVETIRACETAM,Oral,888.43,Cancelled (Unreturned Annual)
41674,TORRENT-LEVETIRACETAM,Oral,486.65,Cancelled (Unreturned Annual)
41675,TORRENT-LEVETIRACETAM,Oral,696.69,Cancelled (Unreturned Annual)
41676,"FLU, COUGH & COLD COMPLETE",Oral,989.5,Marketed
41677,JAMP-RIZATRIPTAN,Oral,803.97,Dormant
41678,JAMP-RIZATRIPTAN,Oral,88.03,Marketed
41679,IDC FPS/SPF 15,Topical,482.62,Cancelled Post Market
41680,IDC FPS/SPF 30,Topical,231.85,Cancelled Post Market
41681,IDC FPS/SPF 50,Topical,496.45,Cancelled Post Market
41682,NO7 PROTECT & PERFECT  HAND CREAM SPF 15,Topical,967.14,Cancelled Post Market
41683,NO7 LIFT & LUMINATE DAY CREAM SPF 15,Topical,888.89,Cancelled Post Market
41684,MINT-FLUOXETINE,Oral,16.43,Marketed
41685,MINT-FLUOXETINE,Oral,557.79,Marketed
41686,JAMP-PYRANTEL PAMOATE,Oral,413.13,Marketed
41687,ESTEE LAUDER RESILIENCE LIFT FIRMING/SCULPTING FACE AND NECK LOTION SPF 15,Topical,907.66,Cancelled Post Market
41688,ESTEE LAUDER RESILIENCE LIFT FIRMING/SCULPTING FACE AND NECK CREME SPF 15 FOR NORMAL/COMBINATION SKIN,Topical,187.52,Cancelled Post Market
41689,ESTEE LAUDER RESILIENCE LIFT FIRMING/SCULPTING FACE AND NECK CREME SPF 15 FOR DRY SKIN,Topical,785.89,Cancelled Post Market
41690,PCS MICROQUAT DISINFECTANT CLEANER,Disinfectant (Food Premises),430.52,Cancelled Post Market
41691,TARO-CANDESARTAN,Oral,73.49,Marketed
41692,TARO-CANDESARTAN,Oral,408.67,Marketed
41693,TARO-CANDESARTAN,Oral,523.61,Marketed
41694,TARO-CANDESARTAN,Oral,544.25,Marketed
41695,JAMP-METFORMIN BLACKBERRY,Oral,159.57,Cancelled Post Market
41696,JAMP-METFORMIN BLACKBERRY,Oral,994.52,Cancelled Post Market
41697,MYLAN-MONTELUKAST,Oral,113.31,Cancelled Post Market
41698,MYLAN-MONTELUKAST,Oral,43.05,Cancelled Post Market
41699,EZ CLEAR,Topical,17.34,Cancelled Pre Market
41700,RESPIPULMIN,Oral,813.58,Marketed
41701,STERILE DILUENT FOR MERCK SHARP & DOHME CORP. LIVE ATTENUATED VIRUS VACCINES,Parenteral (Unspecified),670.37,Marketed
41702,TEVA-LOSARTAN,Oral,18.01,Marketed
41703,"LIGHT MINERAL OIL, NF",Oral,965.45,Dormant
41704,ESTEE LAUDER ADVANCED TIME ZONE AGE REVERSING LINE/WRINKLE CREME SPF 15 FOR NORMAL/COMBINATION SKIN,Topical,564.03,Cancelled Post Market
41705,ESTEE LAUDER ADVANCED TIME ZONE AGE REVERSING LINE/WRINKLE CREME SPF 15 FOR DRY SKIN,Topical,660.33,Cancelled Post Market
41706,PMS-NABILONE,Oral,5.65,Marketed
41707,PMS-NABILONE,Oral,214.91,Marketed
41708,PMS-NABILONE,Oral,822.66,Marketed
41709,TEVA-ATOVAQUONE PROGUANIL,Oral,933.06,Marketed
41710,ETOPOSIDE INJECTION USP,Intravenous,703.76,Dormant
41711,CHALLENGE,Disinfectant (Food Premises),980.8,Cancelled Pre Market
41712,APO-ZOLMITRIPTAN,Oral,367.16,Dormant
41713,NO 7 BEAUTIFUL SKIN DAY CREAM NORMAL/OILY SPF 15,Topical,631.1,Cancelled Post Market
41714,PMS-ATOMOXETINE,Oral,452.42,Marketed
41715,PMS-ATOMOXETINE,Oral,635.1,Marketed
41716,PMS-ATOMOXETINE,Oral,196.47,Marketed
41717,PMS-ATOMOXETINE,Oral,202.64,Marketed
41718,PMS-ATOMOXETINE,Oral,655.49,Marketed
41719,PREVENTION HYDROTHERAPY,Disinfectant (Hospital/Hc Facilities),393.2,Dormant
41720,NEUTRA-LAB,Disinfectant (Institutional/Industrial),588.42,Cancelled Post Market
41721,LAB-SAN,Disinfectant (Food Premises),762.34,Marketed
41722,CLEANWELL BOTANICAL DISINFECTANT BATHROOM CLEANER,Disinfectant (Domestic),836.01,Cancelled Post Market
41723,CLEANWELL BOTANICAL DISINFECTANT ALL PURPOSE CLEANER,Disinfectant (Hospital/Hc Facilities),38.73,Cancelled Post Market
41724,GOT THE GOODS MULTI-BENEFIT FOUNDATION LOTION,Topical,430.34,Cancelled Post Market
41725,NO7 BEAUTIFUL SKIN DAY CREAM DRY/VERY DRY SPF 15,Topical,160.45,Cancelled Post Market
41726,NO7 BEAUTIFUL SKIN DAY CREAM NORMAL/DRY SPF 15,Topical,478.5,Cancelled Post Market
41727,ROSUVASTATIN,Oral,677.1,Marketed
41728,ROSUVASTATIN,Oral,345.63,Marketed
41729,ROSUVASTATIN,Oral,833.95,Marketed
41730,ROSUVASTATIN,Oral,550.54,Marketed
41731,GENERATION 5 PLUS,Disinfectant (Hospital/Hc Facilities),890.47,Marketed
41732,PMS-VALACYCLOVIR,Oral,875.8,Marketed
41733,ACID CONCENTRATE A1220,Dialysis,506.56,Dormant
41734,MYLAN-ROSUVASTATIN,Oral,868.9,Cancelled Post Market
41735,MYLAN-ROSUVASTATIN,Oral,61.94,Cancelled Post Market
41736,MYLAN-ROSUVASTATIN,Oral,768.72,Cancelled Post Market
41737,MYLAN-ROSUVASTATIN,Oral,467.39,Cancelled Post Market
41738,POSICAINE N,Block/Infiltration,636.43,Marketed
41739,POSICAINE SP,Block/Infiltration,340.38,Marketed
41740,SPF 30 SUNSCREEN LOTION,Topical,131.01,Cancelled Post Market
41741,AURO-LAMOTRIGINE,Oral,447.23,Marketed
41742,AURO-LAMOTRIGINE,Oral,687.91,Marketed
41743,AURO-LAMOTRIGINE,Oral,302.15,Marketed
41744,EDARBI,Oral,144.8,Marketed
41745,EDARBI,Oral,911.97,Marketed
41746,COLOR EXTEND SUN TAKE COVER SPF/FPS 25,Topical,859.14,Cancelled Post Market
41747,REDI WIPES DISINFECTING,Disinfectant (Institutional/Industrial),466.61,Cancelled (Unreturned Annual)
41748,R2 PLUS HYGIENIC HARD SURFACE CLEANER,Disinfectant (Hospital/Hc Facilities),665.43,Marketed
41749,TRIPLE ANTIBIOTIC OINTMENT,Topical,300.15,Cancelled Pre Market
41750,POSITIVELY NOURISHING DANDRUFF CONTROL 2-IN-1 SHAMPOO & CONDITIONER,Topical,166.22,Cancelled Post Market
41751,POSITIVELY NOURISHING DANDRUFF CONTROL SHAMPOO,Topical,978.44,Cancelled Post Market
41752,ACH-ALENDRONATE,Oral,827.73,Marketed
41753,ACH-ALENDRONATE,Oral,656.41,Marketed
41754,ACH-ALENDRONATE,Oral,70.59,Marketed
41755,TARO-DONEPEZIL,Oral,578.04,Marketed
41756,TARO-DONEPEZIL,Oral,439.28,Marketed
41757,MYLAN-EFAVIRENZ,Oral,357.99,Marketed
41758,ANEW ULTIMATE DAY 7S CREAM,Topical,118.66,Cancelled Post Market
41759,LYSOL DISINFECTANT POWER & FREE TOILET AND BATHROOM WIPES,Disinfectant (Domestic),425.02,Cancelled Post Market
41760,ARZERRA,Intravenous,957.58,Cancelled Post Market
41761,ARZERRA,Intravenous,127.37,Cancelled Post Market
41762,APO-ZOLMITRIPTAN RAPID,Oral,456.67,Dormant
41763,CAUSTIC DEHORNING PASTE,Topical,768.68,Dormant
41764,CLEAR MEN SCALP THERAPY CLEAN & REFRESH ANTI-DANDRUFF,Topical,190.19,Cancelled Post Market
41765,NTP-ENALAPRIL,Oral,675.08,Cancelled Pre Market
41766,NTP-ENALAPRIL,Oral,469.63,Cancelled Pre Market
41767,NTP-ENALAPRIL,Oral,210.87,Cancelled Pre Market
41768,NTP-ENALAPRIL,Oral,962.94,Cancelled Pre Market
41769,NTP-ENALAPRIL,Oral,608.88,Cancelled Pre Market
41770,CAMBIA,Oral,983.95,Marketed
41771,ACT RIZATRIPTAN,Oral,249.48,Approved
41772,ACT RIZATRIPTAN,Oral,476.67,Marketed
41773,ALOXI,Intravenous,537.33,Marketed
41774,ALOXI,Oral,595.34,Marketed
41775,PAT-RABEPRAZOLE,Oral,242.31,Cancelled Post Market
41776,PAT-RABEPRAZOLE,Oral,787.34,Cancelled Post Market
41777,MOISTURE THERAPY LIP BALM SPF 25,Topical,882.94,Marketed
41778,REFRESHING SUNSCREEN SPRAY VAPORISATEUR D'�CRAN SOLAIRE RAFRA�CHISSANT,Topical,746.0,Cancelled Post Market
41779,COVERGIRL OUTLAST ALL DAY STAY FABULOUS 3-IN-1 FOUNDATION,Topical,474.87,Cancelled Post Market
41780,NTP-ZOPICLONE,Oral,682.73,Cancelled Pre Market
41781,NTP-ZOPICLONE,Oral,66.24,Cancelled Pre Market
41782,NTP-ZOPICLONE,Oral,496.13,Cancelled Pre Market
41783,MINERAL OIL USP,Oral,594.2,Marketed
41784,TAMIFLU,Oral,180.64,Marketed
41785,"BUPIVACAINE HCL 0.5% AND EPINEPHRINE 1:200,000 INJECTION",Block/Infiltration,853.62,Marketed
41786,SPORT PERFORMANCE SUNSCREEN LOTION LOTION �CRAN SOLAIRE SPF/FPS 30 PHOTOSTABLE,Topical,447.25,Cancelled Post Market
41787,SPORT PERFORMANCE SUNSCREEN LOTION LOTION �CRAN SOLAIRE SPF/FPS 60 PHOTOSTABLE,Topical,677.54,Cancelled Post Market
41788,ORALAIR,Sublingual,334.5,Marketed
41789,ORALAIR,Sublingual,270.71,Marketed
41790,AURO-CIPROFLOXACIN,Oral,60.5,Marketed
41791,BOVITEC,Topical,361.06,Marketed
41792,AURO-CIPROFLOXACIN,Oral,812.72,Marketed
41793,AURO-CIPROFLOXACIN,Oral,966.48,Cancelled Post Market
41794,LETROZOLE TABLETS,Oral,658.94,Approved
41795,VORICONAZOLE FOR INJECTION,Intravenous,192.25,Marketed
41796,ULTRA DEFENSE SUNSCREEN LOTION LOTION �CRAN SOLAIRE SPF/FPS 15 PHOTOSTABLE,Topical,635.99,Cancelled Post Market
41797,"DOXORUBICIN INJECTION, BP",Intravesical,433.86,Marketed
41798,DOUBLE-DUTY FACE MOISTURIZER SPF 20,Topical,530.58,Marketed
41799,LIFE BRAND ITCHY DRY SCALP ANTI-DANDRUFF SHAMPOO,Topical,634.12,Cancelled Post Market
41800,CHLORPROMAZINE HCL INJ USP,Intravenous,654.55,Cancelled Pre Market
41801,PROMETHAZINE HCL INJ USP,Intravenous,994.48,Cancelled Pre Market
41802,VAL-PAMIDRONATE DISODIUM,Intravenous,161.04,Cancelled Post Market
41803,SOLUPREP SWAB,Topical (Hospital/Hc Facilities),427.43,Marketed
41804,ALLERJECT,Intramuscular,415.07,Marketed
41805,ALLERJECT,Intramuscular,503.23,Marketed
41806,MYLAN-BUPROPION XL,Oral,925.99,Dormant
41807,MYLAN-BUPROPION XL,Oral,874.6,Dormant
41808,TEVA-ELETRIPTAN,Oral,774.0,Marketed
41809,TEVA-ELETRIPTAN,Oral,998.73,Marketed
41810,SOLUPREP APPLICATOR,Topical (Hospital/Hc Facilities),690.56,Marketed
41811,ONDANSETRON INJECTION USP,Intravenous,752.15,Cancelled Pre Market
41812,FACIAL FUEL UV GUARD,Topical,803.96,Cancelled Post Market
41813,HEMORRHOIDAL SUPPOSITORIES,Rectal,723.25,Cancelled Post Market
41814,BUZONE INJECTABLE,Intravenous,111.31,Cancelled Post Market
41815,OLAY TOTAL EFFECTS 7-IN-1 MOISTURIZER + TREATMENT DUO,Topical,775.27,Cancelled Pre Market
41816,ULTRA DEFENSE SUNSCREEN LOTION LOTION �CRAN SOLAIRE SPF FPS 60 PHOTOSTABLE,Topical,349.29,Cancelled Post Market
41817,ULTRA DEFENSE SUNSCREEN LOTION LOTION �CRAN SOLAIRE SPF FPS 30 PHOTOSTABLE,Topical,613.18,Cancelled Post Market
41818,"STRONG IODINE TINCTURE, USP",Topical,643.27,Approved
41819,MYLAN-PREGABALIN,Oral,539.15,Cancelled Post Market
41820,MYLAN-PREGABALIN,Oral,538.84,Cancelled Post Market
41821,MYLAN-PREGABALIN,Oral,963.4,Cancelled Post Market
41822,MYLAN-PREGABALIN,Oral,15.53,Cancelled Post Market
41823,MYLAN-PREGABALIN,Oral,913.69,Cancelled Post Market
41824,JAMP ACETAMINOPHEN FILM COATED TABLETS,Oral,736.8,Approved
41825,HEPARIN SODIUM INJECTION USP,Subcutaneous,130.06,Cancelled Pre Market
41826,HEPARIN SODIUM INJECTION USP,Subcutaneous,177.47,Cancelled Post Market
41827,HEPARIN SODIUM INJECTION USP,Subcutaneous,589.98,Cancelled Pre Market
41828,HEPARIN SODIUM INJECTION USP,Intravenous,395.32,Marketed
41829,HEPARIN SODIUM INJECTION USP,Intravenous,648.87,Cancelled Post Market
41830,MIDAZOLAM INJECTION USP,Intramuscular,60.92,Marketed
41831,MIDAZOLAM INJECTION USP,Intramuscular,758.2,Marketed
41832,AXIRON,Transdermal,805.25,Cancelled Post Market
41833,MIDAZOLAM INJECTION USP,Intravenous,461.12,Marketed
41834,MIDAZOLAM INJECTION USP,Intravenous,702.45,Marketed
41835,ROCURONIUM BROMIDE INJECTION,Intravenous,821.57,Dormant
41836,BICALUTAMIDE,Oral,356.68,Cancelled Post Market
41837,MONTELUKAST,Oral,773.21,Marketed
41838,MONTELUKAST,Oral,401.8,Marketed
41839,MONTELUKAST,Oral,370.08,Marketed
41840,NALOXONE HYDROCHLORIDE INJECTION USP,Subcutaneous,434.09,Marketed
41841,ATOPICA FOR CATS,Oral,656.24,Marketed
41842,NTP-PAROXETINE,Oral,14.71,Cancelled Pre Market
41843,NTP-PAROXETINE,Oral,725.01,Cancelled Pre Market
41844,NTP-PAROXETINE,Oral,85.75,Cancelled Pre Market
41845,FUROSEMIDE INJECTION SDZ,Intramuscular,921.41,Marketed
41846,APO-VALSARTAN/HCTZ,Oral,152.9,Dormant
41847,APO-VALSARTAN/HCTZ,Oral,773.39,Dormant
41848,APO-VALSARTAN/HCTZ,Oral,575.94,Dormant
41849,APO-VALSARTAN/HCTZ,Oral,819.45,Dormant
41850,APO-VALSARTAN/HCTZ,Oral,877.87,Dormant
41851,NALOXONE HYDROCHLORIDE INJECTION SDZ PRESERVATIVE FREE,Intramuscular,108.19,Cancelled Post Market
41852,MONICURE COMBO,Topical,578.84,Marketed
41853,HYDROMORPHONE HYDROCHLORIDE INJECTION USP,Intravenous,295.2,Marketed
41854,TARO-ROSUVASTATIN,Oral,587.35,Marketed
41855,TARO-ROSUVASTATIN,Oral,706.58,Marketed
